TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,TeacherName,Age,Gender,Expertise,YearsOfExperience,TeacherRating,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,RatingTier
TT08269,U01151,CR00015,7/9/2025,285.05,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High
TT08270,U01158,CR00021,4/5/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT08271,U01163,CR00012,15/10/2025,487.92,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High
TT08272,U01167,CR00006,28/3/2025,276.37,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,High
TT08273,U01170,CR00001,24/8/2025,472.28,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT08274,U01177,CR00022,10/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT08275,U01180,CR00058,22/7/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT08276,U01197,CR00007,23/9/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT08277,U01203,CR00012,2/1/2025,487.92,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High
TT08278,U01221,CR00017,26/1/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08279,U01231,CR00052,11/12/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High
TT08280,U01235,CR00046,22/5/2025,248.1,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT08281,U01237,CR00003,23/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT08282,U01244,CR00019,8/12/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT08283,U01249,CR00047,25/6/2025,89.59,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,High
TT08284,U01250,CR00017,3/6/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08285,U01261,CR00059,2/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,High
TT08286,U01266,CR00045,4/4/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08287,U01267,CR00043,14/3/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT08288,U01268,CR00014,28/9/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08289,U01284,CR00020,6/6/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT08290,U01286,CR00019,20/5/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT08291,U01287,CR00029,24/8/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,High
TT08292,U01290,CR00025,26/8/2025,299.57,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High
TT08293,U01315,CR00039,24/5/2025,346.71,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT08294,U01318,CR00014,5/1/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08295,U01322,CR00028,3/2/2025,0.78,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT08296,U01331,CR00024,18/9/2025,117.68,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,High
TT08297,U01332,CR00051,29/5/2025,37.89,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,High
TT08298,U01336,CR00053,22/10/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High
TT08299,U01337,CR00034,16/12/2025,394.26,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT08300,U01343,CR00027,13/2/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT08301,U01344,CR00009,21/7/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,High
TT08302,U01346,CR00001,9/2/2025,472.28,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT08303,U01347,CR00048,3/6/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT08304,U01352,CR00011,24/6/2025,326.02,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High
TT08305,U01355,CR00021,6/2/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT08306,U01364,CR00023,20/6/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT08307,U01365,CR00057,21/8/2025,177.34,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High
TT08308,U01375,CR00034,26/3/2025,394.26,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT08309,U01394,CR00038,9/8/2025,342.61,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,High
TT08310,U01395,CR00042,16/8/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT08311,U01397,CR00022,1/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT08312,U01399,CR00012,28/6/2025,487.92,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,High
TT08313,U01405,CR00057,17/9/2025,177.34,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High
TT08314,U01411,CR00050,11/10/2025,490.9,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,High
TT08315,U01414,CR00020,6/11/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,High
TT08316,U01429,CR00021,5/1/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT08317,U01430,CR00035,14/2/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,High
TT08318,U01432,CR00003,27/2/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,High
TT08319,U01435,CR00002,11/1/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT08320,U01445,CR00011,5/12/2025,326.02,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High
TT08321,U01455,CR00034,19/6/2025,394.26,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT08322,U01460,CR00032,13/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT08323,U01473,CR00022,10/10/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT08324,U01475,CR00056,23/5/2025,212.39,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High
TT08325,U01488,CR00023,29/7/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT08326,U01496,CR00042,29/7/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,High
TT08327,U01500,CR00019,23/7/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT08328,U01506,CR00010,11/9/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT08329,U01511,CR00060,3/12/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT08330,U01512,CR00015,21/7/2025,285.05,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High
TT08331,U01517,CR00007,27/3/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT08332,U01522,CR00013,11/2/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT08333,U01526,CR00036,17/8/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT08334,U01528,CR00015,15/9/2025,285.05,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High
TT08335,U01530,CR00027,2/7/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT08336,U01531,CR00010,17/11/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,High
TT08337,U01536,CR00045,14/2/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08338,U01543,CR00032,21/7/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT08339,U01553,CR00025,12/5/2025,299.57,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,High
TT08340,U01575,CR00031,30/8/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,High
TT08341,U01578,CR00041,28/10/2025,53.86,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT08342,U01586,CR00015,27/7/2025,285.05,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High
TT08343,U01602,CR00027,21/7/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT08344,U01618,CR00045,25/9/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08345,U01627,CR00005,18/12/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT08346,U01628,CR00045,19/8/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08347,U01635,CR00014,8/9/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08348,U01637,CR00044,6/10/2025,119.04,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT08349,U01647,CR00058,15/12/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,High
TT08350,U01649,CR00011,15/12/2025,326.02,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High
TT08351,U01654,CR00001,7/9/2025,472.28,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT08352,U01656,CR00052,23/5/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,High
TT08353,U01662,CR00034,28/6/2025,394.26,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT08354,U01666,CR00060,4/4/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,High
TT08355,U01671,CR00045,6/4/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08356,U01674,CR00041,1/3/2025,53.86,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT08357,U01692,CR00027,22/10/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,High
TT08358,U01695,CR00007,3/7/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,High
TT08359,U01702,CR00021,5/7/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT08360,U01720,CR00022,4/11/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,High
TT08361,U01724,CR00045,19/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,High
TT08362,U01726,CR00008,8/5/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High
TT08363,U01729,CR00041,14/9/2025,53.86,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,High
TT08364,U01745,CR00056,29/5/2025,212.39,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High
TT08365,U01746,CR00057,5/8/2025,177.34,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,High
TT08366,U01762,CR00017,1/9/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08367,U01773,CR00004,9/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High
TT08368,U01786,CR00032,4/6/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,High
TT08369,U01789,CR00023,15/12/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,High
TT08370,U01795,CR00011,7/2/2025,326.02,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High
TT08371,U01805,CR00005,23/11/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT08372,U01810,CR00030,12/1/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT08373,U01812,CR00004,22/10/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,High
TT08374,U01820,CR00019,21/3/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,High
TT08375,U01822,CR00014,19/9/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08376,U01825,CR00008,7/11/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,High
TT08377,U01840,CR00002,11/9/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,High
TT08378,U01842,CR00046,18/11/2025,248.1,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT08379,U01854,CR00036,20/4/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,High
TT08380,U01867,CR00001,20/9/2025,472.28,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT08381,U01871,CR00011,23/11/2025,326.02,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,High
TT08382,U01872,CR00033,16/4/2025,0.0,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,High
TT08383,U01876,CR00043,26/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT08384,U01879,CR00046,12/2/2025,248.1,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,High
TT08385,U01893,CR00034,14/6/2025,394.26,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,High
TT08386,U01896,CR00048,3/9/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,High
TT08387,U01903,CR00005,24/12/2025,0.0,Bank Transfer,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT08388,U01906,CR00017,11/4/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08389,U01908,CR00005,9/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,High
TT08390,U01917,CR00056,9/11/2025,212.39,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High
TT08391,U01918,CR00053,25/9/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,High
TT08392,U01926,CR00015,19/6/2025,285.05,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,High
TT08393,U01929,CR00043,22/10/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,High
TT08394,U01931,CR00028,29/8/2025,0.78,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,High
TT08395,U01934,CR00014,18/4/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08396,U01943,CR00001,11/9/2025,472.28,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,High
TT08397,U01953,CR00014,9/6/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,High
TT08398,U01958,CR00039,11/5/2025,346.71,PayPal,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,High
TT08399,U01959,CR00017,18/3/2025,0.0,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08400,U01962,CR00030,15/7/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,High
TT08401,U01979,CR00040,10/6/2025,327.99,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,High
TT08402,U01987,CR00021,13/2/2025,0.0,Bank Transfer,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,High
TT08403,U01989,CR00044,29/6/2025,119.04,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,High
TT08404,U01993,CR00013,1/7/2025,0.0,Credit Card,TC00040,Kimberly Miller,49,Male,Cybersecurity,24,4.58,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,High
TT08405,U01994,CR00017,16/6/2025,0.0,Credit Card,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,High
TT08406,U01998,CR00056,2/3/2025,212.39,PayPal,TC00042,Yolanda Levine,49,Female,Machine Learning,21,4.97,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,High
